film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
480,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",2006,1,NULL,3,2.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
481,"JEKYLL FROGMEN","A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank",2006,1,NULL,4,2.99,58,22.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,1,NULL,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
485,"JERSEY SASSY","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,1,NULL,6,4.99,60,16.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
492,"JUNGLE CLOSER","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,1,NULL,6,0.99,134,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
495,"KENTUCKIAN GIANT","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,1,NULL,5,2.99,169,10.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
496,"KICK SAVANNAH","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,1,NULL,3,0.99,179,10.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
498,"KILLER INNOCENT","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,1,NULL,7,2.99,161,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
499,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",2006,1,NULL,3,4.99,184,24.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
506,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,1,NULL,4,4.99,67,14.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
507,"LADYBUGS ARMAGEDDON","A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans",2006,1,NULL,4,0.99,113,13.99,NC-17,"Deleted Scenes","2006-02-15 05:03:42"
509,"LANGUAGE COWBOY","A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park",2006,1,NULL,5,0.99,78,26.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
510,"LAWLESS VISION","A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback",2006,1,NULL,6,4.99,181,29.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
511,"LAWRENCE LOVE","A Fanciful Yarn of a Database Administrator And a Mad Cow who must Pursue a Womanizer in Berlin",2006,1,NULL,7,0.99,175,23.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
514,"LEBOWSKI SOLDIERS","A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China",2006,1,NULL,6,2.99,69,17.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
516,"LEGEND JEDI","A Awe-Inspiring Epistle of a Pioneer And a Student who must Outgun a Crocodile in The Outback",2006,1,NULL,7,0.99,59,18.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
517,"LESSON CLEOPATRA","A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse",2006,1,NULL,3,0.99,167,28.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
519,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",2006,1,NULL,3,2.99,138,27.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
520,"LICENSE WEEKEND","A Insightful Story of a Man And a Husband who must Overcome a Madman in A Monastery",2006,1,NULL,7,2.99,91,28.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
521,"LIES TREATMENT","A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station",2006,1,NULL,7,4.99,147,28.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
522,"LIFE TWISTED","A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station",2006,1,NULL,4,2.99,137,9.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
524,"LION UNCUT","A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China",2006,1,NULL,6,0.99,50,13.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
525,"LOATHING LEGALLY","A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico",2006,1,NULL,4,0.99,140,29.99,R,"Deleted Scenes","2006-02-15 05:03:42"
528,"LOLITA WORLD","A Thrilling Drama of a Girl And a Robot who must Redeem a Waitress in An Abandoned Mine Shaft",2006,1,NULL,4,2.99,155,25.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
529,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,1,NULL,3,2.99,67,12.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
532,"LOSER HUSTLER","A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria",2006,1,NULL,5,4.99,80,28.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
533,"LOST BIRD","A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse",2006,1,NULL,4,2.99,98,21.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42"
543,"MADIGAN DORADO","A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback",2006,1,NULL,5,4.99,116,20.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
544,"MADISON TRAP","A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat",2006,1,NULL,4,2.99,147,11.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
546,"MADRE GABLES","A Intrepid Panorama of a Sumo Wrestler And a Forensic Psychologist who must Discover a Moose in The First Manned Space Station",2006,1,NULL,7,2.99,98,27.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
548,"MAGNIFICENT CHITTY","A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California",2006,1,NULL,3,2.99,53,27.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
549,"MAGNOLIA FORRESTER","A Thoughtful Documentary of a Composer And a Explorer who must Conquer a Dentist in New Orleans",2006,1,NULL,4,0.99,171,28.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
553,"MAKER GABLES","A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat",2006,1,NULL,4,0.99,136,12.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
555,"MALLRATS UNITED","A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery",2006,1,NULL,4,0.99,133,25.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
558,"MANNEQUIN WORST","A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India",2006,1,NULL,3,2.99,71,18.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
560,"MARS ROMAN","A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia",2006,1,NULL,6,0.99,62,21.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
561,"MASK PEACH","A Boring Character Study of a Student And a Robot who must Meet a Woman in California",2006,1,NULL,6,2.99,123,26.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
565,"MATRIX SNOWMAN","A Action-Packed Saga of a Womanizer And a Woman who must Overcome a Student in California",2006,1,NULL,6,4.99,56,9.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
569,"MENAGERIE RUSHMORE","A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station",2006,1,NULL,7,2.99,147,18.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
571,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",2006,1,NULL,6,2.99,161,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
574,"MIDNIGHT WESTWARD","A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery",2006,1,NULL,3,0.99,86,19.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
575,"MIDSUMMER GROUNDHOG","A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan",2006,1,NULL,3,4.99,48,27.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
577,"MILE MULAN","A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention",2006,1,NULL,4,0.99,64,10.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
578,"MILLION ACE","A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert",2006,1,NULL,4,4.99,142,16.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42"
579,"MINDS TRUMAN","A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery",2006,1,NULL,3,4.99,149,22.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
580,"MINE TITANS","A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin",2006,1,NULL,3,4.99,166,12.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
582,"MIRACLE VIRTUAL","A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert",2006,1,NULL,3,2.99,162,19.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
589,"MODERN DORADO","A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans",2006,1,NULL,3,0.99,74,20.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
595,"MOON BUNCH","A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory",2006,1,NULL,7,0.99,83,20.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
597,"MOONWALKER FOOL","A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans",2006,1,NULL,5,4.99,184,12.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
602,"MOURNING PURPLE","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",2006,1,NULL,5,0.99,146,14.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
603,"MOVIE SHAKESPEARE","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",2006,1,NULL,6,4.99,53,27.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
605,"MULHOLLAND BEAST","A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat",2006,1,NULL,7,2.99,157,13.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
607,"MUPPET MILE","A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico",2006,1,NULL,5,4.99,50,18.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
608,"MURDER ANTITRUST","A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention",2006,1,NULL,6,2.99,166,11.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
609,"MUSCLE BRIGHT","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,1,NULL,7,2.99,185,23.99,G,"Deleted Scenes","2006-02-15 05:03:42"
611,"MUSKETEERS WAIT","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia",2006,1,NULL,7,4.99,73,17.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
612,"MUSSOLINI SPOILERS","A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China",2006,1,NULL,6,2.99,180,10.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
617,"NATURAL STOCK","A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory",2006,1,NULL,4,0.99,50,24.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
619,"NEIGHBORS CHARADE","A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park",2006,1,NULL,3,0.99,161,20.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
621,"NETWORK PEAK","A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California",2006,1,NULL,5,2.99,75,23.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
622,"NEWSIES STORY","A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico",2006,1,NULL,4,0.99,159,25.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
623,"NEWTON LABYRINTH","A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India",2006,1,NULL,4,0.99,75,9.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
624,"NIGHTMARE CHILL","A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft",2006,1,NULL,3,4.99,149,25.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
627,"NORTH TEQUILA","A Beautiful Character Study of a Mad Cow And a Robot who must Reach a Womanizer in New Orleans",2006,1,NULL,4,4.99,67,9.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
629,"NOTORIOUS REUNION","A Amazing Epistle of a Woman And a Squirrel who must Fight a Hunter in A Baloon",2006,1,NULL,7,0.99,128,9.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
631,"NOVOCAINE FLIGHT","A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",2006,1,NULL,4,0.99,64,11.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
636,"OLEANDER CLUE","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",2006,1,NULL,5,0.99,161,12.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
638,"OPERATION OPERATION","A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China",2006,1,NULL,7,2.99,156,23.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
639,"OPPOSITE NECKLACE","A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria",2006,1,NULL,7,4.99,92,9.99,PG,"Deleted Scenes","2006-02-15 05:03:42"
640,"OPUS ICE","A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert",2006,1,NULL,5,4.99,102,21.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
642,"ORDER BETRAYED","A Amazing Saga of a Dog And a A Shark who must Challenge a Cat in The Sahara Desert",2006,1,NULL,7,2.99,120,13.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
643,"ORIENT CLOSER","A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert",2006,1,NULL,3,2.99,118,22.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
645,"OTHERS SOUP","A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico",2006,1,NULL,7,2.99,118,18.99,PG,"Deleted Scenes","2006-02-15 05:03:42"
646,"OUTBREAK DIVINE","A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat",2006,1,NULL,6,0.99,169,12.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
647,"OUTFIELD MASSACRE","A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India",2006,1,NULL,4,0.99,129,18.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
649,"OZ LIAISONS","A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory",2006,1,NULL,4,2.99,85,14.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
650,"PACIFIC AMISTAD","A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse",2006,1,NULL,3,0.99,144,27.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
652,"PAJAMA JAWBREAKER","A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California",2006,1,NULL,3,0.99,126,14.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
653,"PANIC CLUB","A Fanciful Display of a Teacher And a Crocodile who must Succumb a Girl in A Baloon",2006,1,NULL,3,4.99,102,15.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
654,"PANKY SUBMARINE","A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico",2006,1,NULL,4,4.99,93,19.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
655,"PANTHER REDS","A Brilliant Panorama of a Moose And a Man who must Reach a Teacher in The Gulf of Mexico",2006,1,NULL,5,4.99,109,22.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
656,"PAPI NECKLACE","A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan",2006,1,NULL,3,0.99,128,9.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
657,"PARADISE SABRINA","A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse",2006,1,NULL,5,2.99,48,12.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
658,"PARIS WEEKEND","A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback",2006,1,NULL,7,2.99,121,19.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
659,"PARK CITIZEN","A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan",2006,1,NULL,3,4.99,109,14.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
661,"PAST SUICIDES","A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",2006,1,NULL,5,4.99,157,17.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
664,"PATRIOT ROMAN","A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California",2006,1,NULL,6,2.99,65,12.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
666,"PAYCHECK WAIT","A Awe-Inspiring Reflection of a Boy And a Man who must Discover a Moose in The Sahara Desert",2006,1,NULL,4,4.99,145,27.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
668,"PEAK FOREVER","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",2006,1,NULL,7,4.99,80,25.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
670,"PELICAN COMFORTS","A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin",2006,1,NULL,4,4.99,48,17.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
672,"PERFECT GROOVE","A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon",2006,1,NULL,7,2.99,82,17.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
673,"PERSONAL LADYBUGS","A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan",2006,1,NULL,3,0.99,118,19.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
676,"PHILADELPHIA WIFE","A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert",2006,1,NULL,7,4.99,137,16.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
677,"PIANIST OUTFIELD","A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery",2006,1,NULL,6,0.99,136,25.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
678,"PICKUP DRIVING","A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory",2006,1,NULL,3,2.99,77,23.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
679,"PILOT HOOSIERS","A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft",2006,1,NULL,6,2.99,50,17.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
681,"PIRATES ROXANNE","A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies",2006,1,NULL,4,0.99,100,20.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
682,"PITTSBURGH HUNCHBACK","A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia",2006,1,NULL,4,4.99,134,17.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
687,"POCUS PULP","A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory",2006,1,NULL,6,0.99,138,15.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
688,"POLISH BROOKLYN","A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback",2006,1,NULL,6,0.99,61,12.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
694,"PREJUDICE OLEANDER","A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat",2006,1,NULL,6,4.99,98,15.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
696,"PRIDE ALAMO","A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India",2006,1,NULL,6,0.99,114,20.99,NC-17,"Deleted Scenes","2006-02-15 05:03:42"
697,"PRIMARY GLASS","A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies",2006,1,NULL,7,0.99,53,16.99,G,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
698,"PRINCESS GIANT","A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank",2006,1,NULL,3,2.99,71,29.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
700,"PRIX UNDEFEATED","A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China",2006,1,NULL,4,2.99,115,13.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
703,"PUNK DIVORCE","A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies",2006,1,NULL,6,4.99,100,18.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
704,"PURE RUNNER","A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse",2006,1,NULL,3,2.99,121,25.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
705,"PURPLE MOVIE","A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park",2006,1,NULL,4,2.99,88,9.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
706,"QUEEN LUKE","A Astounding Story of a Girl And a Boy who must Challenge a Composer in New Orleans",2006,1,NULL,5,4.99,163,22.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
709,"RACER EGG","A Emotional Display of a Monkey And a Waitress who must Reach a Secret Agent in California",2006,1,NULL,7,2.99,147,19.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
711,"RAGING AIRPLANE","A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat",2006,1,NULL,4,4.99,154,18.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
712,"RAIDERS ANTITRUST","A Amazing Drama of a Teacher And a Feminist who must Meet a Woman in The First Manned Space Station",2006,1,NULL,4,0.99,82,11.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42"
713,"RAINBOW SHOCK","A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India",2006,1,NULL,3,4.99,74,14.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
715,"RANGE MOONWALKER","A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon",2006,1,NULL,3,4.99,147,25.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
717,"REAR TRADING","A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia",2006,1,NULL,6,0.99,97,23.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
720,"REDEMPTION COMFORTS","A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China",2006,1,NULL,3,2.99,179,20.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
723,"REIGN GENTLEMEN","A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico",2006,1,NULL,3,2.99,82,29.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
727,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",2006,1,NULL,6,0.99,117,12.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
730,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",2006,1,NULL,3,0.99,46,28.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
731,"RIGHT CRANES","A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat",2006,1,NULL,7,4.99,153,29.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
